                Year                 Doy        Cinput(gC/s)      Foliage(gC/m2)        Woody(gC/m2)   Met_litter(gC/m2)   Str_litter(gC/m2)    Fast_soil(gC/m2)    Slow_soil(gC/m2)    Pass_soil(gC/m2)          I(gC/m2/s)  Residence time(yr)     Capacity(gC/m2)    Potential(gC/m2)
                4250                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.473093622E-09
                4251                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610243E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.273711054E-05
                4252                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.779450602E-07
                4253                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.394603687E-08
                4254                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.707373404E-09
                4255                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.537633563E-09
                4256                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.529839317E-09
                4257                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.529877645E-09
                4258                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.529877645E-09
                4259                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.529877645E-09
                4260                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.529877645E-09
                4261                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610244E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.263222363E-05
                4262                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.741261307E-07
                4263                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.310436864E-08
                4264                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.755087907E-11
                4265                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.171796055E-09
                4266                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.181029293E-09
                4267                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.181190969E-09
                4268                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.181190969E-09
                4269                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.181190969E-09
                4270                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.181190969E-09
                4271                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610245E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.253320518E-05
                4272                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.723028740E-07
                4273                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.414534043E-08
                4274                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.115352750E-08
                4275                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.993777483E-09
                4276                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.986064583E-09
                4277                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.986021067E-09
                4278                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.986021067E-09
                4279                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.986021067E-09
                4280                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.986021067E-09
                4281                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610246E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.243525670E-05
                4282                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.678273246E-07
                4283                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.242044948E-08
                4284                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.438838559E-09
                4285                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.590149726E-09
                4286                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.598320843E-09
                4287                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.598388758E-09
                4288                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.598388758E-09
                4289                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.598388758E-09
                4290                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674475E+03     0.706804144E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05    -0.598388758E-09
